"id","word","frequency","score"
2154,CONFS,0,10.0
2156,CONGE,2,9.7
2158,CONIA,0,10.0
2160,CONIN,0,10.0
2163,CONNE,10,8.9
2164,CONNS,0,10.0
2166,CONTO,17,8.6
2167,CONUS,8,9.1
2170,COOED,15,8.7
2172,COOER,2,9.7
2173,COOEY,12,8.8
2174,COOFS,1,10.0
2179,COOMB,19,8.5
2180,COOMS,14,8.7
2181,COOMY,0,10.0
2184,COOPT,3,9.6
2185,COOST,0,10.0
2188,COPAL,11,8.9
2189,COPAY,9,9.0
2192,COPER,7,9.1
2197,COPSY,1,10.0
2200,CORBE,0,10.0
2203,CORED,19,8.5
2208,CORIA,10,8.9
2211,CORMS,3,9.6
2212,CORNI,0,10.0
2215,CORNU,12,8.8
2220,COSEC,0,10.0
2221,COSED,7,9.1
2222,COSES,2,9.7
2223,COSET,4,9.4
2224,COSEY,15,8.7
2225,COSIE,2,9.7
2229,COTAN,1,10.0
2230,COTED,8,9.1
2232,COTHS,0,10.0
2234,COTTS,3,9.6
2236,COUDE,4,9.4
2242,COURB,0,10.0
2243,COURD,0,10.0
2244,COURE,9,9.0
2248,COVED,1,10.0
2254,COVIN,8,9.1
2255,COWAL,2,9.7
2259,COWKS,0,10.0
2261,COWPS,0,10.0
2262,COWRY,11,8.9
2263,COXAE,1,10.0
2264,COXAL,1,10.0
2265,COXED,1,10.0
2266,COXES,11,8.9
2267,COYED,1,10.0
2268,COYER,2,9.7
2270,COYPU,2,9.7
2271,COZED,2,9.7
2272,COZEN,15,8.7
2273,COZES,0,10.0
2274,COZEY,0,10.0
2275,COZIE,0,10.0
2276,CRAAL,0,10.0
2283,CRAKE,13,8.8
2284,CRAME,4,9.4
2286,CRAMS,19,8.5
2289,CRANS,8,9.1
2292,CRAPY,4,9.4
2293,CRARE,2,9.7
2299,CRAWS,13,8.8
2300,CRAYS,10,8.9
2313,CREMS,0,10.0
2314,CRENA,0,10.0
2317,CREPY,2,9.7
2330,CRINE,0,10.0
2331,CRIOS,5,9.3
2332,CRIPE,19,8.5
2333,CRISE,16,8.7
2335,CRITH,0,10.0
2338,CROCI,16,8.7
2342,CROGS,0,10.0
2343,CROMB,0,10.0
2344,CROME,9,9.0
2349,CROOL,0,10.0
2354,CROST,11,8.9
2360,CROZE,4,9.4
2361,CRUCK,3,9.6
2364,CRUDY,1,10.0
2366,CRUES,0,10.0
2370,CRUOR,2,9.7
2371,CRURA,1,10.0
2375,CRUSY,0,10.0
2376,CRUVE,1,10.0
2377,CRWTH,0,10.0
2379,CTENE,0,10.0
2381,CUBEB,1,10.0
2383,CUBER,3,9.6
2388,CUFFO,0,10.0
2389,CUFFS,1,10.0
2390,CUIFS,0,10.0
2391,CUING,15,8.7
2392,CUISH,0,10.0
2393,CUITS,0,10.0
2394,CUKES,17,8.6
2395,CULCH,0,10.0
2396,CULET,9,9.0
2397,CULEX,12,8.8
2400,CULMS,0,10.0
2402,CULTI,0,10.0
2404,CULTY,15,8.7
2405,CUMEC,0,10.0
2407,CUNDY,1,10.0
2408,CUNEI,0,10.0
2410,CUPEL,0,10.0
2414,CURAT,6,9.2
2416,CURCH,9,9.0
2418,CURDY,4,9.4
2420,CURER,14,8.7
2422,CURET,0,10.0
2423,CURFS,0,10.0
2427,CURLI,0,10.0
2430,CURNS,0,10.0
2431,CURNY,0,10.0
2432,CURRS,1,10.0
2439,CUSEC,0,10.0
2441,CUSKS,0,10.0
2442,CUSPS,16,8.7
2443,CUSSO,0,10.0
2444,CUTCH,5,9.3
2449,CUTIN,0,10.0
2450,CUTIS,6,9.2
2451,CUTTO,2,9.7
2455,CWTCH,0,10.0
2456,CYANO,8,9.1
2457,CYANS,0,10.0
2459,CYCAD,6,9.2
2460,CYCAS,0,10.0
2463,CYDER,1,10.0
2464,CYLIX,0,10.0
2465,CYMAE,0,10.0
2466,CYMAR,0,10.0
2467,CYMAS,0,10.0
2468,CYMES,0,10.0
2469,CYMOL,0,10.0
2472,CYTES,0,10.0
2473,CYTON,0,10.0
2476,DACES,6,9.2
2479,DADAH,2,9.7
2480,DADAS,3,9.6
2482,DADOS,0,10.0
2485,DAGGA,19,8.5
2486,DAGGY,17,8.6
2488,DAHLS,0,10.0
2490,DAINE,8,9.1
2494,DAKER,1,10.0
2495,DALED,19,8.5
2497,DALIS,10,8.9
2498,DALLE,8,9.1
2500,DALTS,10,8.9
2506,DAMPS,14,8.7
2507,DAMPY,0,10.0
2510,DANGS,2,9.7
2511,DANIO,2,9.7
2512,DANKS,8,9.1
2514,DANTS,1,10.0
2515,DARAF,0,10.0
2516,DARBS,15,8.7
2519,DARER,2,9.7
2521,DARGA,13,8.8
2522,DARGS,0,10.0
2524,DARIS,15,8.7
2527,DARNS,15,8.7
2528,DARRE,10,8.9
2530,DARZI,1,10.0
2532,DASHY,10,8.9
2533,DATAL,0,10.0
2537,DATOS,1,10.0
2538,DATTO,12,8.8
2540,DAUBE,13,8.8
2542,DAUBY,1,10.0
2543,DAUDS,0,10.0
2544,DAULT,0,10.0
2546,DAURS,0,10.0
2547,DAUTS,0,10.0
2548,DAVEN,16,8.7
2550,DAWAH,0,10.0
2551,DAWDS,0,10.0
2552,DAWED,0,10.0
2553,DAWEN,3,9.6
2554,DAWKS,0,10.0
2556,DAWTS,0,10.0
2558,DAYCH,0,10.0
2559,DAYNT,0,10.0
2561,DAZER,2,9.7
2562,DAZES,10,8.9
2564,DEAIR,0,10.0
2569,DEARN,0,10.0
2572,DEASH,0,10.0
2574,DEAVE,10,8.9
2575,DEAWS,0,10.0
2576,DEAWY,0,10.0
2577,DEBAG,3,9.6
2580,DEBEL,0,10.0
2581,DEBES,12,8.8
2584,DEBUD,0,10.0
2586,DEBUS,11,8.9
2588,DEBYE,1,10.0
2589,DECAD,0,10.0
2596,DECOS,3,9.6
2599,DEDAL,0,10.0
2602,DEELY,5,9.3
2604,DEENS,3,9.6
2609,DEEVE,1,10.0
2610,DEEVS,0,10.0
2611,DEFAT,0,10.0
2614,DEFIS,0,10.0
2615,DEFOG,2,9.7
2617,DEGUM,0,10.0
2618,DEICE,6,9.2
2619,DEIDS,1,10.0
2622,DEILS,1,10.0
2623,DEISM,9,9.0
2624,DEIST,9,9.0
2626,DEKED,6,9.2
2627,DEKES,9,9.0
2630,DELED,0,10.0
2632,DELFS,13,8.8
2642,DEMAN,6,9.2
2643,DEMES,0,10.0
2644,DEMIC,0,10.0
2645,DEMIT,1,10.0
2649,DEMPT,0,10.0
2650,DEMUR,15,8.7
2651,DENAR,12,8.8
2652,DENAY,5,9.3
2654,DENET,5,9.3
2659,DEOXY,2,9.7
2662,DERAT,0,10.0
2665,DERED,5,9.3
2666,DERES,1,10.0
2667,DERIG,1,10.0
2669,DERMS,1,10.0
2670,DERNS,14,8.7
2671,DEROS,13,8.8
2672,DERRO,5,9.3
2674,DERTH,1,10.0
2675,DERVS,0,10.0
2676,DESEX,2,9.7
2677,DESHI,14,8.7
2679,DESSE,7,9.1
2683,DEVAS,16,8.7
2684,DEVEL,9,9.0
2687,DEVOT,0,10.0
2690,DEWAX,0,10.0
2691,DEWED,2,9.7
2692,DEXES,0,10.0
2693,DEXIE,11,8.9
2694,DHAKS,0,10.0
2695,DHALS,1,10.0
2698,DHOLL,0,10.0
2699,DHOLS,5,9.3
2702,DHUTI,0,10.0
2703,DIACT,0,10.0
2706,DIAZO,2,9.7
2709,DICER,14,8.7
2712,DICHT,5,9.3
2715,DICOT,1,10.0
2716,DICTA,5,9.3
2717,DICTS,1,10.0
2718,DICTY,1,10.0
2720,DIDIE,5,9.3
2721,DIDOS,1,10.0
2723,DIEBS,0,10.0
2724,DIENE,4,9.4
2726,DIFFS,7,9.1
2727,DIGHT,7,9.1
2729,DIKAS,0,10.0
2730,DIKED,0,10.0
2731,DIKER,7,9.1
2733,DIKEY,4,9.4
2738,DIMER,6,9.2
2750,DINIC,3,9.6
2755,DINTS,4,9.4
2757,DIOLS,0,10.0
2758,DIOTA,0,10.0
2760,DIPSO,17,8.6
2761,DIRAM,2,9.7
2762,DIRER,0,10.0
2764,DIRKE,1,10.0
2766,DIRLS,0,10.0
2767,DIRTS,14,8.7
2769,DISAS,4,9.4
2770,DISCI,2,9.7
2775,DISME,0,10.0
2776,DITAL,0,10.0
2777,DITAS,11,8.9
2779,DITED,0,10.0
2783,DITTS,1,10.0
2791,DIVIS,9,9.0
2797,DIZEN,0,10.0
2800,DJINS,1,10.0
2801,DOABS,0,10.0
2805,DOBLA,2,9.7
2806,DOBRA,17,8.6
2808,DOCHT,0,10.0
2810,DOCOS,2,9.7
2815,DOEKS,0,10.0
2819,DOFFS,2,9.7
2820,DOGES,16,8.7
2821,DOGEY,0,10.0
2822,DOGGO,19,8.5
2826,DOHYO,8,9.1
2827,DOILT,0,10.0
2830,DOITS,0,10.0
2833,DOLCI,13,8.8
2836,DOLIA,10,8.9
2841,DOLOS,3,9.6
2843,DOMAL,1,10.0
2847,DONAH,0,10.0
2848,DONAS,5,9.3
2849,DONEE,6,9.2
2853,DONKO,5,9.3
2858,DONSY,1,10.0
2860,DOOBS,6,9.2
2862,DOOKS,2,9.7
2863,DOOLE,7,9.1
2864,DOOLS,2,9.7
2867,DOOMY,15,8.7
2868,DOONA,12,8.8
2869,DOORN,18,8.6
2872,DOPAS,0,10.0
2877,DORAD,0,10.0
2878,DORBA,0,10.0
2879,DORBS,0,10.0
2880,DOREE,9,9.0
2886,DORMY,6,9.2
2887,DORPS,0,10.0
2888,DORRS,0,10.0
2890,DORSE,3,9.6
2891,DORTS,0,10.0
2892,DORTY,1,10.0
2894,DOSEH,0,10.0
2895,DOSER,5,9.3
2897,DOTAL,0,10.0
2899,DOTER,3,9.6
2902,DOUAR,4,9.4
2905,DOUCS,0,10.0
2907,DOUKS,0,10.0
2909,DOUMA,7,9.1
2910,DOUMS,0,10.0
2911,DOUPS,0,10.0
2912,DOURA,1,10.0
2914,DOUTS,2,9.7
2915,DOVED,0,10.0
2916,DOVEN,1,10.0
2919,DOVIE,2,9.7
2920,DOWAR,0,10.0
2921,DOWDS,5,9.3
2923,DOWED,0,10.0
2926,DOWIE,8,9.1
2927,DOWLE,2,9.7
2928,DOWLS,0,10.0
2929,DOWLY,0,10.0
2930,DOWNA,7,9.1
2933,DOWPS,0,10.0
2935,DOWSE,15,8.7
2936,DOWTS,0,10.0
2937,DOXIE,8,9.1
2938,DOYEN,18,8.6
2939,DOYLY,0,10.0
2947,DRAFF,2,9.7
2950,DRAIL,0,10.0
2956,DRANT,0,10.0
2958,DRAPS,9,9.0
2960,DRAVE,6,9.2
2969,DREED,2,9.7
2970,DREES,1,10.0
2972,DREKS,0,10.0
2973,DRENT,0,10.0
2974,DRERE,0,10.0
2976,DREST,3,9.6
2977,DREYS,0,10.0
2979,DRICE,0,10.0
2985,DRILY,8,9.1
2988,DRIPT,1,10.0
2991,DROIL,0,10.0
2993,DROLE,12,8.8
2997,DRONY,0,10.0
2998,DROOB,0,10.0
2999,DROOG,15,8.7
3000,DROOK,0,10.0
3004,DROPT,8,9.1
3006,DROUK,0,10.0
3009,DROWS,0,10.0
3010,DRUBS,0,10.0
3015,DRUPE,10,8.9
3017,DRUSY,0,10.0
3018,DRUXY,0,10.0
3022,DSOBO,0,10.0
3023,DSOMO,0,10.0
3024,DUADS,0,10.0
3025,DUALS,9,9.0
3026,DUANS,0,10.0
3027,DUARS,0,10.0
3028,DUBBO,8,9.1
3031,DUCES,19,8.5
3037,DUDED,16,8.7
3041,DUETT,4,9.4
3044,DUING,15,8.7
3045,DUITS,0,10.0
3046,DUKAS,10,8.9
3047,DUKED,17,8.6
3049,DUKKA,8,9.1
3050,DULES,0,10.0
3051,DULIA,2,9.7
3054,DULSE,7,9.1
3058,DUMKA,12,8.8
3059,DUMKY,0,10.0
3063,DUNAM,4,9.4
3065,DUNCH,4,9.4
3067,DUNGS,19,8.5
3068,DUNGY,6,9.2
3072,DUNSH,0,10.0
3073,DUNTS,0,10.0
3074,DUOMI,0,10.0
3079,DUPLE,0,10.0
3080,DUPLY,0,10.0
3084,DURED,0,10.0
3085,DURES,0,10.0
3086,DURGY,0,10.0
3087,DURNS,0,10.0
3091,DURRA,0,10.0
3092,DURRS,11,8.9
3093,DURRY,3,9.6
3095,DURUM,18,8.6
3096,DURZI,0,10.0
3097,DUSKS,14,8.7
3103,DUXES,0,10.0
3104,DWAAL,0,10.0
3105,DWALE,0,10.0
3106,DWALM,0,10.0
3107,DWAMS,0,10.0
3108,DWANG,1,10.0
3110,DWAUM,0,10.0
3114,DWILE,2,9.7
3115,DWINE,0,10.0
3116,DYADS,3,9.6
3119,DYKED,3,9.6
3122,DYNEL,1,10.0
3123,DYNES,2,9.7
3124,DZHOS,0,10.0
3127,EAGRE,0,10.0
3128,EALES,1,10.0
3129,EANED,1,10.0
3130,EARDS,0,10.0
3135,EARST,1,10.0
3139,EASER,7,9.1
3141,EASLE,0,10.0
3142,EASTS,6,9.2
3145,EATHE,2,9.7
3146,EAVED,0,10.0
3150,EBONS,0,10.0
3152,EBOOK,10,8.9
3153,ECADS,0,10.0
3154,ECHED,0,10.0
3155,ECHES,0,10.0
3157,ECLAT,5,9.3
3158,ECRUS,0,10.0
3165,EDILE,0,10.0
3167,EDUCE,2,9.7
3168,EDUCT,0,10.0
3171,EEVEN,3,9.6
3172,EEVNS,0,10.0
3175,EGERS,0,10.0
3176,EGEST,0,10.0
3180,EGMAS,0,10.0
3182,EHING,0,10.0
3184,EIDOS,2,9.7
3186,EIGNE,0,10.0
3187,EIKED,0,10.0
3188,EIKON,19,8.5
3189,EILDS,0,10.0
3190,EISEL,11,8.9
3193,EKKAS,0,10.0
3194,ELAIN,8,9.1
3196,ELANS,3,9.6
3197,ELATE,9,9.0
3199,ELCHI,2,9.7
3201,ELDIN,9,9.0
3204,ELEMI,0,10.0
3205,ELFED,2,9.7
3207,ELIAD,0,10.0
3209,ELINT,1,10.0
3211,ELMEN,0,10.0
3212,ELOGE,0,10.0
3213,ELOGY,0,10.0
3214,ELOIN,0,10.0
3216,ELOPS,1,10.0
3217,ELPEE,0,10.0
3218,ELSIN,1,10.0
3220,ELUTE,1,10.0
3222,ELVER,13,8.8
3224,EMACS,9,9.0
3226,EMBAR,7,9.1
3227,EMBAY,1,10.0
3230,EMBOG,0,10.0
3231,EMBOW,0,10.0
3232,EMBOX,0,10.0
3233,EMBUS,2,9.7
3235,EMEER,0,10.0
3236,EMEND,2,9.7
3238,EMEUS,0,10.0
3241,EMMAS,16,8.7
3242,EMMER,10,8.9
3244,EMMEW,0,10.0
3246,EMONG,11,8.9
3248,EMOVE,4,9.4
3249,EMPTS,0,10.0
3251,EMULE,5,9.3
3252,EMURE,0,10.0
3253,EMYDE,0,10.0
3254,EMYDS,0,10.0
3256,ENARM,0,10.0
3257,ENATE,0,10.0
3260,ENDEW,0,10.0
3262,ENDUE,5,9.3
3265,ENEWS,1,10.0
3266,ENFIX,0,10.0
3267,ENIAC,3,9.6
3269,ENLIT,0,10.0
3270,ENMEW,0,10.0
3271,ENNOG,0,10.0
3274,ENOLS,0,10.0
3275,ENORM,3,9.6
3276,ENOWS,0,10.0
3278,ENSEW,0,10.0
3279,ENSKY,0,10.0
3282,ENTIA,3,9.6
3284,ENURE,2,9.7
3285,ENVOI,12,8.8
3287,ENZYM,0,10.0
3288,EORLS,0,10.0
3289,EOSIN,9,9.0
3290,EPACT,0,10.0
3291,EPEES,2,9.7
3292,EPHAH,2,9.7
3293,EPHAS,0,10.0
3294,EPHOD,0,10.0
3295,EPHOR,2,9.7
3298,EPODE,0,10.0
3299,EPOPT,0,10.0
3301,EPRIS,0,10.0
3302,EPROM,5,9.3
3304,EQUID,0,10.0
3307,ERBIA,0,10.0
3309,EREVS,0,10.0
3310,ERGON,17,8.6
3311,ERGOS,0,10.0
3315,ERICS,8,9.1
3317,ERNED,0,10.0
3318,ERNES,1,10.0
3320,EROSE,0,10.0
3323,ERSES,0,10.0
3324,ERUCT,0,10.0
3325,ERUGO,0,10.0
3327,ERUVS,0,10.0
3328,ERVEN,0,10.0
3329,ERVIL,4,9.4
3330,ESCAR,1,10.0
3331,ESCOT,2,9.7
3332,ESILE,1,10.0
3333,ESKAR,0,10.0
3334,ESKER,2,9.7
3335,ESNES,0,10.0
3339,ESTOC,0,10.0
3340,ESTOP,5,9.3
3341,ESTRO,1,10.0
3342,ETAGE,5,9.3
3343,ETAPE,2,9.7
3344,ETATS,1,10.0
3345,ETENS,0,10.0
3346,ETHAL,1,10.0
3351,ETNAS,0,10.0
3352,ETTIN,9,9.0
3353,ETTLE,3,9.6
3355,ETUIS,0,10.0
3356,ETWEE,0,10.0
3357,ETYMA,0,10.0
3358,EUGHS,0,10.0
3359,EUKED,0,10.0
3360,EUPAD,0,10.0
3362,EUSOL,0,10.0
3368,EVETS,0,10.0
3369,EVHOE,0,10.0
3373,EVOHE,4,9.4
3375,EWERS,19,8.5
3376,EWEST,0,10.0
3377,EWHOW,0,10.0
3378,EWKED,0,10.0
3383,EXEAT,4,9.4
3385,EXEEM,0,10.0
3386,EXEME,1,10.0
3388,EXIES,1,10.0
3390,EXINE,0,10.0
3391,EXING,1,10.0
3394,EXODE,0,10.0
3395,EXONS,0,10.0
3402,EXULS,1,10.0
3404,EXURB,0,10.0
3405,EYASS,0,10.0
3406,EYERS,2,9.7
3408,EYOTS,0,10.0
3409,EYRAS,0,10.0
3410,EYRES,1,10.0
3412,EYRIR,0,10.0
3418,FACIA,6,9.2
3420,FADDY,10,8.9
3425,FADOS,9,9.0
3426,FAENA,1,10.0
3427,FAERY,17,8.6
3428,FAFFS,2,9.7
3432,FAIKS,0,10.0
3434,FAINE,0,10.0
3435,FAINS,5,9.3
3445,FALAJ,0,10.0
3449,FAMES,14,8.7
3450,FANAL,0,10.0
3452,FANDS,0,10.0
3453,FANES,3,9.6
3454,FANGA,3,9.6
3455,FANGO,8,9.1
3457,FANKS,9,9.0
3460,FANOS,5,9.3
3461,FANUM,3,9.6
3462,FAQIR,4,9.4
3465,FARCI,14,8.7
3466,FARCY,3,9.6
3467,FARDS,0,10.0
3469,FARER,7,9.1
3471,FARLE,1,10.0
3472,FARLS,0,10.0
3474,FAROS,6,9.2
3475,FARSE,7,9.1
3477,FASCI,9,9.0
3478,FASTI,1,10.0
3483,FATLY,2,9.7
3488,FAULD,1,10.0
3492,FAURD,0,10.0
3493,FAUTS,0,10.0
3494,FAUVE,3,9.6
3495,FAVAS,0,10.0
3496,FAVEL,13,8.8
3497,FAVER,2,9.7
3500,FAVUS,0,10.0
3502,FAWNY,1,10.0
3506,FAYER,3,9.6
3507,FAYNE,9,9.0
3511,FEALS,3,9.6
3512,FEARE,2,9.7
3514,FEASE,0,10.0
3517,FEAZE,0,10.0
3520,FECHT,6,9.2
3521,FECIT,12,8.8
3522,FECKS,0,10.0
3527,FEENS,0,10.0
3528,FEERS,1,10.0
3529,FEESE,2,9.7
3530,FEEZE,2,9.7
3531,FEHME,0,10.0
3535,FELID,0,10.0
3538,FELLY,7,9.1
3541,FELTY,8,9.1
3542,FEMAL,5,9.3
3543,FEMES,0,10.0
3545,FEMMY,14,8.7
3549,FENDY,4,9.4
3550,FENIS,8,9.1
3551,FENKS,0,10.0
3553,FENTS,0,10.0
3554,FEODS,0,10.0
3555,FEOFF,0,10.0
3557,FERER,0,10.0
3558,FERES,15,8.7
3560,FERLY,1,10.0
3562,FERMS,0,10.0
3564,FERNY,7,9.1
3566,FESSE,5,9.3
3569,FESTY,3,9.6
3571,FETAS,0,10.0
3576,FETOR,5,9.3
3577,FETTA,2,9.7
3578,FETTS,7,9.1
3580,FETWA,0,10.0
3581,FEUAR,0,10.0
3583,FEUED,0,10.0
3586,FEYED,0,10.0
3587,FEYER,0,10.0
3588,FEYLY,0,10.0
3589,FEZES,2,9.7
3590,FEZZY,1,10.0
3591,FIARS,0,10.0
3592,FIATS,10,8.9
3595,FIBRO,3,9.6
3596,FICES,2,9.7
3597,FICHE,13,8.8
3598,FICHU,4,9.4
3599,FICIN,0,10.0
3600,FICOS,1,10.0
3602,FIDGE,6,9.2
3603,FIDOS,6,9.2
3605,FIELD,1,10.0
3607,FIENT,1,10.0
3608,FIERE,2,9.7
3609,FIERS,4,9.4
3610,FIERY,1,10.0
3611,FIEST,9,9.0
3612,FIFED,0,10.0
3613,FIFER,17,8.6
3615,FIFTH,1,10.0
3616,FIFTY,3,9.6
3617,FIGHT,5,9.3
3618,FIGOS,0,10.0
3619,FIKED,0,10.0
3620,FIKES,2,9.7
3621,FILAR,3,9.6
3623,FILED,2,9.7
3625,FILES,3,9.6
3628,FILLO,1,10.0
3629,FILLS,6,9.2
3632,FILMS,6,9.2
3634,FILOS,3,9.6
3635,FILTH,5,9.3
3636,FILUM,5,9.3
3640,FINDS,6,9.2
3641,FINED,1,10.0
3647,FINOS,9,9.0
3648,FIORD,11,8.9
3649,FIQUE,12,8.8
3651,FIRER,19,8.5
3652,FIRES,6,9.2
3653,FIRIE,0,10.0
3654,FIRKS,0,10.0
3656,FIRNS,4,9.4
3657,FIRRY,1,10.0
3658,FIRST,3,9.6
3660,FISCS,0,10.0
3661,FISHY,4,9.4
3662,FISKS,2,9.7
3663,FISTS,2,9.7
3664,FISTY,15,8.7
3666,FITLY,7,9.1
3667,FITNA,10,8.9
3668,FITTE,4,9.4
3672,FIXED,8,9.1
3677,FJELD,1,10.0
3679,FLABS,2,9.7
3681,FLAFF,0,10.0
3682,FLAGS,4,9.4
3684,FLAIR,6,9.2
3685,FLAKE,2,9.7
3686,FLAKS,4,9.4
3688,FLAME,19,8.5
3689,FLAMM,9,9.0
3690,FLAMS,2,9.7
3691,FLAMY,10,8.9
3692,FLANK,7,9.1
3693,FLANS,16,8.7
3694,FLAPS,3,9.6
3695,FLARE,13,8.8
3696,FLARY,0,10.0
3698,FLASK,1,10.0
3699,FLATS,6,9.2
3700,FLAWN,0,10.0
3701,FLAWS,5,9.3
3702,FLAWY,0,10.0
3703,FLAXY,0,10.0
3704,FLAYS,16,8.7
3705,FLEAM,6,9.2
3706,FLEAS,1,10.0
3708,FLEER,16,8.7
3709,FLEES,1,10.0
3710,FLEET,9,9.0
3711,FLEGS,0,10.0
3712,FLEME,0,10.0
3714,FLEWS,0,10.0
3716,FLEYS,0,10.0
3717,FLICK,2,9.7
3718,FLICS,10,8.9
3719,FLIED,2,9.7
3720,FLIER,1,10.0
3722,FLIMP,0,10.0
3723,FLIMS,0,10.0
3724,FLING,11,8.9
3725,FLINT,2,9.7
3726,FLIPS,4,9.4
3727,FLIRS,0,10.0
3728,FLIRT,17,8.6
3729,FLISK,0,10.0
3732,FLITT,2,9.7
3733,FLOAT,14,8.7
3735,FLOCS,0,10.0
3736,FLOES,1,10.0
3737,FLOGS,18,8.6
3738,FLONG,4,9.4
3739,FLOOD,18,8.6
3741,FLOPS,4,9.4
3743,FLORS,0,10.0
3745,FLOSH,0,10.0
3746,FLOSS,1,10.0
3747,FLOTA,1,10.0
3748,FLOTE,1,10.0
3751,FLOWN,10,8.9
3752,FLOWS,17,8.6
3753,FLUBS,12,8.8
3754,FLUED,0,10.0
3755,FLUES,16,8.7
3756,FLUEY,8,9.1
3757,FLUFF,3,9.6
3758,FLUID,8,9.1
3760,FLUKY,2,9.7
3762,FLUMP,2,9.7
3763,FLUNG,3,9.6
3764,FLUNK,2,9.7
3765,FLUOR,5,9.3
3766,FLURR,0,10.0
3768,FLUTE,9,9.0
3769,FLUTY,2,9.7
3770,FLUYT,1,10.0
3773,FLYPE,0,10.0
3783,FOGIE,2,9.7
3785,FOHNS,0,10.0
3786,FOIDS,0,10.0
3788,FOINS,4,9.4
3792,FOLIA,1,10.0
3799,FOMES,1,10.0
3801,FONDS,6,9.2
3802,FONDU,9,9.0
3803,FONLY,0,10.0
3806,FOODY,18,8.6
3810,FORAM,10,8.9
3812,FORBS,0,10.0
3813,FORBY,2,9.7
3815,FORDO,7,9.1
3817,FOREL,6,9.2
3818,FORES,11,8.9
3819,FOREX,5,9.3
3823,FORKY,5,9.3
3832,FORZE,0,10.0
3835,FOUAT,1,10.0
3836,FOUDS,0,10.0
3837,FOUER,3,9.6
3838,FOUET,1,10.0
3839,FOULE,4,9.4
3844,FOUTH,7,9.1
3845,FOVEA,4,9.4
3847,FOWTH,0,10.0
3850,FOXIE,7,9.1
3853,FOYNE,1,10.0
3854,FRABS,0,10.0
3856,FRACT,2,9.7
3859,FRAIM,0,10.0
3863,FRAPE,2,9.7
3864,FRAPS,3,9.6
3865,FRASS,7,9.1
3866,FRATE,8,9.1
3867,FRATI,4,9.4
3870,FRAUS,2,9.7
3876,FREET,3,9.6
3877,FREIT,2,9.7
3878,FREMD,6,9.2
3879,FRENA,0,10.0
3885,FRIBS,0,10.0
3887,FRIER,12,8.8
3889,FRIGS,2,9.7
3896,FRITT,6,9.2
3898,FRIZE,1,10.0
3901,FROES,2,9.7
3904,FRONS,1,10.0
3906,FRORE,0,10.0
3907,FRORN,4,9.4
3908,FRORY,0,10.0
3913,FROWS,0,10.0
3914,FROWY,1,10.0
3916,FRUGS,0,10.0
3919,FRUSH,4,9.4
3920,FRUST,3,9.6
3923,FUBBY,0,10.0
3924,FUBSY,1,10.0
3926,FUCUS,0,10.0
3930,FUERO,0,10.0
3931,FUFFS,0,10.0
3932,FUFFY,4,9.4
3933,FUGAL,0,10.0
3934,FUGGY,5,9.3
3935,FUGIE,0,10.0
3936,FUGIO,0,10.0
3937,FUGLE,1,10.0
3940,FUGUS,4,9.4
3941,FUJIS,5,9.3
3942,FULLS,10,8.9
3945,FUMER,9,9.0
3947,FUMET,5,9.3
3948,FUNDI,9,9.0
3952,FUNGO,7,9.1
3953,FUNGS,2,9.7
3957,FURAL,0,10.0
3958,FURAN,4,9.4
3959,FURCA,0,10.0
3960,FURLS,1,10.0
3961,FUROL,0,10.0
3963,FURRS,0,10.0
3966,FURZE,16,8.7
3967,FURZY,0,10.0
3969,FUSEE,1,10.0
3970,FUSEL,6,9.2
3972,FUSIL,9,9.0
3974,FUSTS,0,10.0
3977,FUZED,0,10.0
3978,FUZEE,0,10.0
3979,FUZES,0,10.0
3980,FUZIL,0,10.0
3982,FYCES,0,10.0
3983,FYKED,0,10.0
3984,FYKES,0,10.0
3985,FYLES,0,10.0
3986,FYRDS,4,9.4
3987,FYTTE,0,10.0
3990,GADDI,1,10.0
3991,GADES,8,9.1
3993,GADID,0,10.0
3994,GADIS,1,10.0
3997,GADSO,0,10.0
3999,GAFFS,19,8.5
4000,GAGED,7,9.1
4001,GAGER,1,10.0
4002,GAGES,10,8.9
4003,GAIDS,0,10.0
4006,GAIRS,0,10.0
4007,GAITS,16,8.7
4008,GAITT,0,10.0
4009,GAJOS,8,9.1
4017,GALOP,2,9.7
4018,GALUT,0,10.0
4019,GALVO,8,9.1
4020,GAMAS,1,10.0
4021,GAMAY,12,8.8
4023,GAMBE,8,9.1
4024,GAMBO,5,9.3
4025,GAMBS,4,9.4
4030,GAMIC,1,10.0
4031,GAMIN,15,8.7
4033,GAMME,0,10.0
4035,GAMPS,0,10.0
4037,GANCH,0,10.0
4040,GANEV,2,9.7
4043,GANOF,0,10.0
4044,GANTS,9,9.0
4045,GAOLS,9,9.0
4047,GAPER,9,9.0
4048,GAPES,15,8.7
4049,GAPOS,1,10.0
4050,GAPPY,8,9.1
4051,GARBE,1,10.0
4053,GARBS,10,8.9
4055,GARIS,2,9.7
4057,GARRE,5,9.3
4062,GASPY,2,9.7
4064,GASTS,3,9.6
4066,GATER,4,9.4
4068,GATHS,0,10.0
4070,GAUCY,0,10.0
4071,GAUDS,1,10.0
4074,GAUJE,0,10.0
4076,GAUMS,0,10.0
4077,GAUMY,0,10.0
4079,GAUPS,0,10.0
4080,GAURS,0,10.0
